NumericID,Name_Master,configID,Name_Config,name,Category,SubCategory
DETAIL-000589,Instant,instant-rosdee-pork,Rosdee Pork,,Food,Meals
DETAIL-000065,Amino food additives,amino-food-additives-l-lysine-monohydrochloride,L-Lysine Monohydrochloride,,Food,Supplements
DETAIL-000609,Lemon and Basil Fried Chicken,lemon-and-basil-fried-chicken,,,Food,Meals
DETAIL-000600,Instant,instant-ajinomoto,Ajinomoto,Consomme(Granules),Food,Meals
DETAIL-000593,Instant,instant-knorrr-cup-soup,Knorr(R) Cup Soup,,Food,Meals
DETAIL-000594,Instant,instant-nabe-cuber-toridashi-umashio,Nabe Cube(R) Toridashi Umashio,,Food,Meals
DETAIL-000067,Amino food additives,amino-food-additives-l-glutamine,L-Glutamine,,Food,Supplements
DETAIL-000520,Di-sodium,di-sodium,,,Food,Supplements
DETAIL-000068,Amino food additives,amino-food-additives-l-arginine,L-Arginine,,Food,Supplements
DETAIL-000069,Amino food additives,amino-food-additives-l-valine,L-Valine,,Food,Supplements
DETAIL-000070,Amino food additives,amino-food-additives-l-isoleucine,L-Isoleucine,,Food,Supplements
DETAIL-000074,Amino food additives,amino-food-additives-l-leucine,L-leucine,,Food,Supplements
DETAIL-000086,Aspartame,aspartame,,,Food,Supplements
DETAIL-000818,Sugar,sugar-white-crystalline,White crystalline,,Food,Ingredients
DETAIL-000513,Crispbread,crispbread-multi-grain,Multi Grain,,Food,Snacks
DETAIL-000733,Pasta,pasta-durum-wheat-semolina-pasta,Durum wheat semolina pasta,,Food,Ingredients
DETAIL-000533,Flour,flour-light-rye,Light Rye,,Food,Ingredients
DETAIL-000512,Crackerbreads,crackerbreads-crisp’n-light-7-grains,Crisp’n light 7 grains,,Food,Snacks
DETAIL-000790,Pesto,pesto-genovese,Genovese,,Food,Ingredients
DETAIL-000828,Tuna,tuna-lightmeat,Lightmeat,,Food,"Meat, Fish & Eggs"
DETAIL-000829,Tuna,tuna-whitemeat,Whitemeat,,Food,"Meat, Fish & Eggs"
DETAIL-000548,Ingeo,ingeo,,,Materials,Chemicals
DETAIL-000529,Flavor enhancer,flavor-enhancer-msg-monosodium-glutamate,MSG (Monosodium Glutamate),,Food,Supplements
DETAIL-000530,Flavor enhancer,flavor-enhancer-imp-5'-inosinate,IMP (5'-Inosinate),,Food,Supplements
DETAIL-000531,Flavor enhancer,flavor-enhancer-i&g-5'-ribonucleotide,I&G (5'-Ribonucleotide),,Food,Supplements
DETAIL-000532,Flavor enhancer,flavor-enhancer-gmp-5'-guanylate,GMP (5'-Guanylate),,Food,Supplements
DETAIL-000075,Amino food additives,amino-food-additives-l-arginine,L-Arginine,,Food,Supplements
DETAIL-000320,Cola,cola-zero,Zero,2 l bottle,Food,Beverages
DETAIL-000321,Cola,cola-diet,Diet,2 l bottle,Food,Beverages
DETAIL-000322,Cola,cola-coke,Coke,2 l bottle,Food,Beverages
DETAIL-000323,Cola,cola-zero,Zero,500 ml PET bottle,Food,Beverages
DETAIL-000324,Cola,cola-diet,Diet,500 ml PET bottle,Food,Beverages
DETAIL-000325,Cola,cola-coke,Coke,500 ml PET bottle,Food,Beverages
DETAIL-000326,Cola,cola-diet,Diet,300 ml can,Food,Beverages
DETAIL-000327,Cola,cola-zero,Zero,300 ml can,Food,Beverages
DETAIL-000328,Cola,cola-coke,Coke,300 ml can,Food,Beverages
DETAIL-000329,Cola,cola-diet,Diet,330 ml glass bottle,Food,Beverages
DETAIL-000330,Cola,cola-zero,Zero,330 ml glass bottle,Food,Beverages
DETAIL-000331,Cola,cola-coke,Coke,300 ml glass bottle,Food,Beverages
DETAIL-000624,Nicotine,nicotine,,,Food,Ingredients
DETAIL-000521,Drink yoghurt,drink-yoghurt,,,Food,Beverages
DETAIL-000516,Crown caps,crown-caps,,,Food,Beverages
DETAIL-000528,Flakes,flakes,,,Food,Breakfast
DETAIL-000821,Tea,tea-peppermint-tea-infusion.,Peppermint tea infusion.,,Food,Ingredients
DETAIL-000826,Tobacco,tobacco,,,Food,Ingredients
DETAIL-000107,Beer,beer-carling-568ml-cans-in-4-packs,"Carling, 568ml cans in 4 packs",,Food,Beverages
DETAIL-000108,Beer,beer-carling-440ml-cans-in-4-packs,"Carling, 440ml cans in 4 packs",,Food,Beverages
DETAIL-000109,Beer,beer-coors-light-brewed,Coors Light brewed,,Food,Beverages
DETAIL-000110,Beer,beer-coors-light-brewed,Coors Light brewed,,Food,Beverages
DETAIL-000105,Barley,barley-unmalted,Unmalted,,Food,Supplements
DETAIL-000104,Barley,barley-malted,Malted,,Food,Ingredients
DETAIL-000616,Malt,malt-non-hdp,Non HDP,,Food,Ingredients
DETAIL-000617,Malt,malt-flour-in-sack,Flour in sack,,Food,Ingredients
DETAIL-000619,Malt,malt-extract,Extract,,Food,Ingredients
DETAIL-000794,Potable Ethanol,potable-ethanol,,,Food,Ingredients
DETAIL-000831,Water bottel,water-bottel-500-ml,500 ml,EcoShape,Food,Beverages
DETAIL-000471,Coffee,coffee-nescafé-soluble,Nescafé soluble,,Food,Beverages
DETAIL-000469,Coffee,coffee-nescafé,Nescafé,,Food,Beverages
DETAIL-000800,Quaker Oats,quaker-oats-1kg-box,1Kg box,,Food,Ingredients
DETAIL-000514,Crisps,crisps-50g-bag,50g bag,,Food,Snacks
DETAIL-000515,Crisps,crisps-32.5-g-bag,32.5 g bag,,Food,Snacks
DETAIL-000817,Stevia Sweeteners,stevia-sweeteners,,,Food,Ingredients
DETAIL-000335,Printer,printer-high-speed-printer,High-speed Printer,Casio SPEEDIA N3600,Shop,Electronics & IT 
DETAIL-000336,Printer,printer-toner-cartridge,Toner cartridge,Casio SPEEDIA N3600,Shop,Electronics & IT 
DETAIL-000337,Air Purifier,air-purifier-coway-co-ltd,Coway Co Ltd,,Shop,Home equipment
DETAIL-000338,Vaccum Cleaners,vaccum-cleaners,,,Shop,Home equipment
DETAIL-000721,Office Storage,office-storage-herman-miller-canvas-wood-tower,"Herman Miller, Canvas Wood Tower",,Shop,Furnitures
DETAIL-000722,Office Storage,office-storage-herman-miller-canvas-wood-credenza,"Herman Miller, Canvas Wood Credenza",,Shop,Furnitures
DETAIL-000723,Office Storage,office-storage-herman-miller-canvas-wood-lateral,"Herman Miller, Canvas Wood Lateral",,Shop,Furnitures
DETAIL-000724,Office Storage,office-storage-herman-miller-canvas-wood-pedestal,"Herman Miller, Canvas Wood Pedestal",,Shop,Furnitures
DETAIL-000627,Office Chair,office-chair-herman-miller-caper-stacking-chair,"Herman Miller, Caper Stacking Chair",,Shop,Furnitures
DETAIL-000628,Office Chair,office-chair-herman-miller-celle-chair,"Herman Miller, Celle Chair",,Shop,Furnitures
DETAIL-000660,Office Chair,office-chair-herman-miller-aeron-work-stool,"Herman Miller, Aeron Work Stool",,Shop,Furnitures
DETAIL-000661,Office Chair,office-chair-herman-miller-aeron-chair,"Herman Miller, Aeron Chair",,Shop,Furnitures
DETAIL-000665,Office Chair,office-chair-herman-miller-embody-chair,"Herman Miller, Embody Chair",,Shop,Furnitures
DETAIL-000712,Office Chair,office-chair-herman-miller-new-aeron-chair,"Herman Miller, New Aeron Chair",,Shop,Furnitures
DETAIL-000713,Office Chair,office-chair-herman-miller-sayl-work-chair,"Herman Miller, Sayl Work Chair",,Shop,Furnitures
DETAIL-000714,Office Chair,office-chair-herman-miller-mirra-2-chair,"Herman Miller, Mirra 2 Chair",,Shop,Furnitures
DETAIL-000715,Office Chair,office-chair-herman-miller-setu-multipurpose-chair,"Herman Miller, Setu Multipurpose chair",,Shop,Furnitures
DETAIL-000718,Office Desk,office-desk-humanscale-corporation-float-table-top-&-base,"Humanscale Corporation, Float Table Top & Base",,Shop,Furnitures
DETAIL-000716,Office Chair,office-chair-humanscale-corporation-smart-chair,"Humanscale Corporation, Smart Chair",,Shop,Furnitures
DETAIL-000339,Carpet,carpet-brazil,Brazil,,Shop,Home equipment
DETAIL-000340,Carpet,carpet-europe,Europe,,Shop,Home equipment
DETAIL-000341,Carpet,carpet-emea,EMEA,,Shop,Home equipment
DETAIL-000342,Carpet,carpet-canada,Canada,,Shop,Home equipment
DETAIL-000343,Carpet,carpet-thailand,Thailand,,Shop,Home equipment
DETAIL-000345,Carpet,carpet-americas,Americas,,Shop,Home equipment
DETAIL-000346,Carpet,carpet-united-states,United States,,Shop,Home equipment
DETAIL-000347,Carpet,carpet-australia,Australia,,Shop,Home equipment
DETAIL-000348,Carpet,carpet-asia,Asia,,Shop,Home equipment
DETAIL-000349,Carpet,carpet-china,China,,Shop,Home equipment
DETAIL-000350,Carpet,carpet-global-lvt,Global LVT,,Shop,Home equipment
DETAIL-000353,Jeans,jeans-slim-straight-jeans,Slim Straight Jeans,Rigid Tank,Shop,Fashion
DETAIL-000354,Jeans,jeans-slim-straight-jeans,Slim Straight Jeans,Indigo Wash,Shop,Fashion
DETAIL-000359,Jeans,jeans-original-jeans,Original Jeans,Light Stonewash,Shop,Fashion
DETAIL-000360,Jeans,jeans-original-jeans,Original Jeans,Rinse Run,Shop,Fashion
DETAIL-000361,Jeans,jeans-original-jeans,Original Jeans,Light Stonewash,Shop,Fashion
DETAIL-000362,Jeans,jeans-original-jeans,Original Jeans,Medium Stonewash,Shop,Fashion
DETAIL-000363,Jeans,jeans-original-jeans,Original Jeans,Rinse Run,Shop,Fashion
DETAIL-000364,Jeans,jeans-original-jeans,Original Jeans,Dark Stonewash,Shop,Fashion
DETAIL-000365,Jeans,jeans-original-jeans,Original Jeans,Dark Stonewash,Shop,Fashion
DETAIL-000367,Jeans,jeans-original-jeans,Original Jeans,Medium Stonewash,Shop,Fashion
DETAIL-000368,Jeans,jeans-original-jeans,Original Jeans,Dark Stonewash,Shop,Fashion
DETAIL-000372,Jeans,jeans-regular-straight-jeans,Regular Straight Jeans,Steel (Water<Less),Shop,Fashion
DETAIL-000374,Jeans,jeans-regular-straight-jeans,Regular Straight Jeans,Range,Shop,Fashion
DETAIL-000375,Jeans,jeans-regular-straight-jeans,Regular Straight Jeans,Range (Water<Less),Shop,Fashion
DETAIL-000376,Jeans,jeans-regular-straight-jeans,Regular Straight Jeans,House Cat,Shop,Fashion
DETAIL-000378,Jeans,jeans-slim-straight-jeans,Slim Straight Jeans,Tumbled Rigid,Shop,Fashion
DETAIL-000380,Carpet,carpet-shaw-industries-group-inc.-ecoworx-carpet-tile,"Shaw Industries Group, Inc., Ecoworx Carpet Tile",,Shop,Home equipment
DETAIL-000381,Printer,printer-toner-cartridge,Toner cartridge,12A,Shop,Electronics & IT 
DETAIL-000383,Printer,printer-toner-cartridge,Toner cartridge,38A,Shop,Electronics & IT 
DETAIL-000384,Office Desk,office-desk-steelcase-tenaro,"Steelcase, Tenaro",,Shop,Furnitures
DETAIL-000385,Office Workstation,office-workstation-steelcase-movida,"Steelcase, Movida",,Shop,Furnitures
DETAIL-000386,Office Workstation,office-workstation-steelcase-tnt,"Steelcase, TNT",,Shop,Furnitures
DETAIL-000387,Office Desk,office-desk-steelcase-kalidro,"Steelcase, Kalidro",,Shop,Furnitures
DETAIL-000388,Office Storage,office-storage-steelcase-universal-storage-eu,"Steelcase, Universal Storage EU",,Shop,Furnitures
DETAIL-000390,Office corner cube,office-corner-cube-steelcase-b-free-small-cube,"Steelcase, B-Free small cube",,Shop,Furnitures
DETAIL-000391,Office Desk,office-desk-steelcase-fusion,"Steelcase, Fusion",,Shop,Furnitures
DETAIL-000392,Office Storage,office-storage-steelcase-share-it,"Steelcase, Share It",,Shop,Furnitures
DETAIL-000393,Office Desk,office-desk-steelcase-ology,"Steelcase, Ology",,Shop,Furnitures
DETAIL-000394,Office Desk,office-desk-steelcase-b-free-desk,"Steelcase, B-Free Desk",,Shop,Furnitures
DETAIL-000396,Office Workstation,office-workstation-steelcase-frameone-bench,"Steelcase, FrameOne Bench",,Shop,Furnitures
DETAIL-000406,Office Storage,office-storage-steelcase-implicit,"Steelcase, Implicit",,Shop,Furnitures
DETAIL-000409,Office Desk,office-desk-steelcase-flip-top-twin,"Steelcase, Flip Top Twin",,Shop,Furnitures
DETAIL-000411,Office corner cube,office-corner-cube-steelcase-b-free-table,"Steelcase, B-Free Table",,Shop,Furnitures
DETAIL-000412,Office corner cube,office-corner-cube-steelcase-b-free-big-cube,"Steelcase, B-Free big cube",,Shop,Furnitures
DETAIL-000415,Office Chair,office-chair-steelcase-leap,"Steelcase, Leap",,Shop,Furnitures
DETAIL-000417,Office Chair,office-chair-steelcase-new-think,"Steelcase, New Think",,Shop,Furnitures
DETAIL-000719,Office Desk,office-desk-steelcase-activa,"Steelcase, Activa",,Shop,Furnitures
DETAIL-000720,Office Desk,office-desk-steelcase-activa-desk,"Steelcase, Activa desk",,Shop,Furnitures
DETAIL-000418,Office Chair,office-chair-steelcase-westside,"Steelcase, Westside",,Shop,Furnitures
DETAIL-000419,Office Chair,office-chair-steelcase-please,"Steelcase, Please",,Shop,Furnitures
DETAIL-000422,Office Desk,office-desk-steelcase-partito,"Steelcase, Partito",,Shop,Furnitures
DETAIL-000717,Office Chair,office-chair-steelcase-32-seconds,"Steelcase, 32 Seconds",,Shop,Furnitures
DETAIL-000423,Office Chair,office-chair-steelcase-eastside,"Steelcase, Eastside",,Shop,Furnitures
DETAIL-000424,Office Chair,office-chair-steelcase-gesture,"Steelcase, Gesture",European supply chain,Shop,Furnitures
DETAIL-000426,Office Chair,office-chair-steelcase-let's-b,"Steelcase, Let's B",,Shop,Furnitures
DETAIL-000427,Office Chair,office-chair-steelcase-the-model-chosen-for-analysis-is-the-most-popular-model-think-work-chair.-…,"Steelcase, The model chosen for analysis is the most popular model Think work chair.   …",,Shop,Furnitures
DETAIL-000428,Office Chair,office-chair-steelcase-think-work-chair,"Steelcase, Think work chair",,Shop,Furnitures
DETAIL-000429,Office Chair,office-chair-steelcase-gesture,"Steelcase, Gesture",North American supply chain,Shop,Furnitures
DETAIL-000430,Office Chair,office-chair-steelcase-reply,"Steelcase, Reply",,Shop,Furnitures
DETAIL-000431,Office Chair,office-chair-steelcase-let’s-b-task-chair,"Steelcase, Let’s B task chair",,Shop,Furnitures
DETAIL-000432,Office Chair,office-chair-steelcase-amia,"Steelcase, Amia",,Shop,Furnitures
DETAIL-000433,Office corner cube,office-corner-cube-steelcase-qivi,"Steelcase, Qivi",,Shop,Furnitures
DETAIL-000743,Perfumery bottle,perfumery-bottle-glass-bottle-for-perfumery-la-vie-est-belle,"Glass bottle for perfumery, La vie est belle",,Materials,Packaging 
DETAIL-000744,Perfumery bottle,perfumery-bottle-glass-bottle-for-perfumery-armani-io-100-ml,"Glass bottle for perfumery, Armani IO 100 ml",,Materials,Packaging 
DETAIL-000510,Corrugated Box,corrugated-box,Sab miller,,Materials,Packaging 
DETAIL-000791,PET preforms,pet-preforms,,,Materials,Packaging 
DETAIL-000546,Glass container,glass-container,,,Materials,Packaging 
DETAIL-000526,Fajar Board,fajar-board,,,Materials,Packaging 
DETAIL-000792,PET preforms,pet-preforms-for-bottles,For bottles,,Materials,Packaging 
DETAIL-000745,Perfumery bottle,perfumery-bottle-domestic-glass-from-segregation,Domestic glass from segregation,,Materials,Packaging 
DETAIL-000746,Perfumery bottle,perfumery-bottle-perfumery-specific,Perfumery specific,,Materials,Packaging 
DETAIL-000812,Solid Board,solid-board,,,Materials,Packaging 
DETAIL-000118,Board packaging,board-packaging,,,Materials,Packaging 
DETAIL-000822,Tetra carton package,tetra-carton-package-1000ml,1000ml,Base,Materials,Packaging 
DETAIL-000823,Tetra carton package,tetra-carton-package-250ml,250ml,Base,Materials,Packaging 
DETAIL-000824,Tetra carton package,tetra-carton-package-200ml,200ml,Slim,Materials,Packaging 
DETAIL-000825,Tetra carton package,tetra-carton-package-250ml,250ml,Slim,Materials,Packaging 
DETAIL-000133,Cap,cap-18mm,18mm,,Materials,Packaging 
DETAIL-000123,Bottle,bottle-480ml,480ml,,Materials,Packaging 
DETAIL-000851,Aggregate Sand,aggregate-sand-general-aggregate-and-sand,General aggregate and sand,"General UK, mixture of land won, marine, secondary and recycled, bulk, loose",Materials,Construction
DETAIL-000852,Aggregate Sand,aggregate-sand-general-aggregate-and-sand,General aggregate and sand,"General, virgin mixture of land won and marine, bulk, loose",Materials,Construction
DETAIL-000849,Aggregate Sand,aggregate-sand-land-won-gravel-and-sand,Land won gravel and sand,"From virgin land won resources, bulk, loose",Materials,Construction
DETAIL-000850,Aggregate Sand,aggregate-sand-marine-sand-and-aggregate,Marine sand and aggregate,"From virgin marine resources, bulk, loose",Materials,Construction
DETAIL-000846,Aggregate Sand,aggregate-sand-recycled-aggregate-no-heat-treat,"Recycled aggregate, no heat treat","From recycled resources, no heat treatment, bulk, loose",Materials,Construction
DETAIL-000847,Aggregate Sand,aggregate-sand-recycled-aggregate-heat-treat,"Recycled aggregate, heat treat","From recycled resources, with heat treatment, bulk, loose",Materials,Construction
DETAIL-000844,Aggregate Sand,aggregate-sand-expanded-clay-agg-and-sand,Expanded clay agg and sand,"Expanded clay, bulk, loose",Materials,Construction
DETAIL-000845,Aggregate Sand,aggregate-sand-expanded-foamed-glass,Expanded foamed glass,"Expanded foamed glass, bulk, loose",Materials,Construction
DETAIL-000848,Aggregate Sand,aggregate-sand-general-secondary,General secondary,"From secondary resources, bulk, loose",Materials,Construction
DETAIL-000853,Aggregate Sand,aggregate-sand-general-secondary-and-recycled,General secondary and recycled,"Mixture of recycled and secondary resources, bulk, loose",Materials,Construction
DETAIL-000857,Aluminium,aluminium-general,General,"European Mix, Inc Imports",Materials,Metals
DETAIL-000858,Aluminium,aluminium-sheet,Sheet,"European Mix, Inc Imports",Materials,Metals
DETAIL-000859,Aluminium,aluminium-foil,Foil,"European Mix, Inc Imports",Materials,Metals
DETAIL-000855,Aluminium,aluminium-cast,Cast,"Cast, European Mix, Inc Imports",Materials,Metals
DETAIL-000869,Aluminium,aluminium-general,General,Worldwide,Materials,Metals
DETAIL-000870,Aluminium,aluminium-sheet,Sheet,Worldwide,Materials,Metals
DETAIL-000871,Aluminium,aluminium-foil,Foil,Worldwide,Materials,Metals
DETAIL-000872,Aluminium,aluminium-cast,Cast,Worldwide,Materials,Metals
DETAIL-000862,Aluminium,aluminium-general,General,North American,Materials,Metals
DETAIL-000854,Aluminium,aluminium-general,General,Africa,Materials,Metals
DETAIL-000856,Aluminium,aluminium-general,General,China,Materials,Metals
DETAIL-000860,Aluminium,aluminium-general,General,Japan,Materials,Metals
DETAIL-000861,Aluminium,aluminium-general,General,Middle East,Materials,Metals
DETAIL-000863,Aluminium,aluminium-general,General,Oceania,Materials,Metals
DETAIL-000864,Aluminium,aluminium-general,General,Other Asia,Materials,Metals
DETAIL-000866,Aluminium,aluminium-general,General,Russia,Materials,Metals
DETAIL-000867,Aluminium,aluminium-general,General,South America,Materials,Metals
DETAIL-000868,Aluminium,aluminium-general,General,South Korea,Materials,Metals
DETAIL-000865,Aluminium,aluminium-general,General,Produced in Europe,Materials,Metals
DETAIL-000873,Asphalt,asphalt-3%-bitumen-binder-content-by-mass,3% (bitumen) binder content (by mass),,Materials,Construction
DETAIL-000875,Asphalt,asphalt-3.5%-binder-content,3.5% binder content,,Materials,Construction
DETAIL-000877,Asphalt,asphalt-4%-binder-content,4% binder content,,Materials,Construction
DETAIL-000879,Asphalt,asphalt-4.5%-binder-content,4.5% binder content,,Materials,Construction
DETAIL-000881,Asphalt,asphalt-5%-binder-content,5% binder content,,Materials,Construction
DETAIL-000883,Asphalt,asphalt-5.5%-binder-content,5.5% binder content,,Materials,Construction
DETAIL-000885,Asphalt,asphalt-6%-binder-content,6% binder content,,Materials,Construction
DETAIL-000887,Asphalt,asphalt-6.5%-binder-content,6.5% binder content,,Materials,Construction
DETAIL-000889,Asphalt,asphalt-7%-binder-content,7% binder content,,Materials,Construction
DETAIL-000874,Road Asphalt,road-asphalt-3%-binder-content,3% binder content,,Materials,Construction
DETAIL-000876,Road Asphalt,road-asphalt-3.5%-binder-content,3.5% binder content,,Materials,Construction
DETAIL-000878,Road Asphalt,road-asphalt-4%-binder-content,4% binder content,,Materials,Construction
DETAIL-000880,Road Asphalt,road-asphalt-4.5%-binder-content,4.5% binder content,,Materials,Construction
DETAIL-000882,Road Asphalt,road-asphalt-5%-binder-content,5% binder content,,Materials,Construction
DETAIL-000884,Road Asphalt,road-asphalt-5.5%-binder-content,5.5% binder content,,Materials,Construction
DETAIL-000886,Road Asphalt,road-asphalt-6%-binder-content,6% binder content,,Materials,Construction
DETAIL-000888,Road Asphalt,road-asphalt-6.5%-binder-content,6.5% binder content,,Materials,Construction
DETAIL-000890,Road Asphalt,road-asphalt-7%-binder-content,7% binder content,,Materials,Construction
DETAIL-000891,Bitumen,bitumen-straight-run,Straight-run,,Materials,Construction
DETAIL-000892,Bitumen,bitumen-polymer-modified-bitumen-pmb,Polymer modified bitumen (PMB),,Materials,Construction
DETAIL-000893,Bitumen,bitumen-emulsion,Emulsion,,Materials,Construction
DETAIL-000894,Cement,cement-average-uk,Average UK,,Materials,Construction
DETAIL-000911,Cement,cement-cem-i,CEM I,CEM I - Portland cement,Materials,Construction
DETAIL-000929,Cement,cement-with-ggbs,With GGBS,CEM II-A-S - 13% GGBs - Portland-slag cement,Materials,Construction
DETAIL-000925,Cement,cement-with-ggbs,With GGBS,CEM II/B-S - 28% GGBs - Portland-slag cement,Materials,Construction
DETAIL-000915,Cement,cement-with-pozzzolanic-ash,With pozzzolanic ash,CEM II/A-P - 13% natural pozzolanic ash - Portland-pozzolana cement,Materials,Construction
